iteration,best_fitness,mean_fitness,std_fitness,elapsed_eval,elapsed_update
295,662746.210307486,662746.2802284188,0.2043594754136863,0.009395384000072227,3.072600020459504e-05
296,662746.210307486,662746.3215657764,0.4057561513389492,0.009227201000157947,3.3242999961657915e-05
297,662746.2098973782,662746.2854182913,0.29665593881761876,0.009573903000273276,3.0997000067145564e-05
298,662746.2098973782,662746.249842669,0.08570797874567604,0.009186836000026233,3.389199991943315e-05
299,662746.2098973782,662746.256187481,0.1289439508362851,0.009552379000069777,3.103700009887689e-05
300,662746.2097922163,662746.2575864936,0.17678441141336937,0.009395179999955872,3.269299986641272e-05
301,662746.2095629553,662746.243116014,0.1093331787031951,0.009267446999729145,3.5677999676408945e-05
302,662746.2091201288,662746.2788262025,0.3346026582428341,0.009298632000081852,3.191399991919752e-05
303,662746.2091201288,662746.2315894939,0.05236911576174707,0.009225377999882767,4.7730000005685724e-05
304,662746.2090994554,662746.2517739277,0.14437666231760446,0.009311990999776754,3.0605000119976467e-05
305,662746.2086902219,662746.2389140865,0.09465742627520328,0.009144597000158683,3.196299985575024e-05
306,662746.2073454137,662746.2496671379,0.1853810984126152,0.009189322000111133,3.080499982388574e-05
307,662746.2073454137,662746.269528813,0.2718635060297537,0.00963910099972054,3.4189999951195205e-05
308,662746.2071120817,662746.2271604673,0.05686393068859416,0.00926107699979184,3.285200000391342e-05
309,662746.2071085381,662746.2313634305,0.08798827408562752,0.009433993000129703,3.0575999971915735e-05
310,662746.2071085381,662746.2372627791,0.09980258701112003,0.009554739999657613,3.131399989797501e-05
311,662746.2071085381,662746.2217704022,0.04037534637378026,0.009353925999675994,4.138900021644076e-05
312,662746.2069337937,662746.2369917177,0.13057616966184893,0.00976547699974617,3.142400009892299e-05
313,662746.2067028044,662746.2405787031,0.13603045830332378,0.009285411000291788,3.453999988778378e-05
314,662746.2067028044,662746.2367738071,0.14869438811791988,0.009243571999832056,3.1953999950928846e-05
315,662746.2067028044,662746.2433515264,0.20258017252045601,0.009142459000031522,3.052600004593842e-05
316,662746.2065114594,662746.214292985,0.014956687599415118,0.009071665000192297,3.157300034217769e-05
317,662746.2065114594,662746.2319038453,0.11144465341579524,0.009796979999919131,3.0994000098871766e-05
318,662746.2065114594,662746.2146297899,0.01897127268401949,0.009201373999985663,6.075099963709363e-05
319,662746.2063048905,662746.2210762358,0.060419079417278344,0.00938343600000735,3.2622000162518816e-05
320,662746.2062111262,662746.2158732769,0.023085208456496434,0.009335756999917066,3.1414000204676995e-05
321,662746.2062111262,662746.2216295184,0.05864389712631765,0.009257582000373077,4.114900002605282e-05
322,662746.2062111262,662746.2110829963,0.00878529584729993,0.009251940000012837,3.145399978166097e-05
323,662746.2060878072,662746.2201670809,0.06621082879622736,0.009210481000081927,3.0854999749863055e-05
324,662746.2060186113,662746.2115159993,0.010233578718543499,0.009329037000043172,3.694499991979683e-05
325,662746.2060186113,662746.2183203674,0.06308380012357107,0.00940204900007302,3.165399994031759e-05
326,662746.2059642436,662746.2118886817,0.013091572203184569,0.009316893999766762,3.4808999771485105e-05
327,662746.2059642436,662746.2219061735,0.09320224081376856,0.009263922000172897,3.190300003552693e-05
328,662746.2059642436,662746.2114400334,0.020356987698550263,0.009221883999998681,3.422999998292653e-05
329,662746.2059642436,662746.2138199633,0.03246140536548108,0.00973261499984801,3.171400021528825e-05
330,662746.2059642436,662746.2124930667,0.02424533897629829,0.00917043899971759,3.215299966541352e-05
331,662746.2059642436,662746.2192538653,0.06047897043982529,0.009168352999950002,3.09349998133257e-05
332,662746.2059642436,662746.2134057317,0.026141542466481458,0.009233977000349114,3.077500014114776e-05
333,662746.2059498129,662746.2129694058,0.024325400261794448,0.009135330999924918,6.313699987003929e-05
334,662746.2059498129,662746.212923741,0.025748192934575604,0.009287487000165129,3.107499969701166e-05
335,662746.2059498129,662746.2162432527,0.03958495476803194,0.009801402999983111,3.120399969702703e-05
336,662746.2059498129,662746.2094971609,0.013630491874161153,0.009297383000102855,3.521799999361974e-05
337,662746.2059498129,662746.2140654095,0.03321948353572965,0.009310105000167823,3.044499999305117e-05
338,662746.2059329845,662746.2112109507,0.026523682044779062,0.009276623999994627,3.12540000777517e-05
339,662746.2059164724,662746.2082302766,0.008307493009808289,0.009514933999980713,3.481900012047845e-05
340,662746.2059105431,662746.2112691106,0.023120749429656015,0.009490474999893195,3.325099987705471e-05
341,662746.2058937219,662746.2083904918,0.01111639833218899,0.009378619000017352,4.0469999930792255e-05
342,662746.2058913944,662746.2091112795,0.012190031115076565,0.009267886000088765,3.28010000885115e-05
343,662746.2058913944,662746.2076087374,0.005770603249126618,0.009205936999933328,3.173300001435564e-05
344,662746.2058864986,662746.2093027576,0.01586921706617492,0.009138916000210884,3.5168000067642424e-05
345,662746.2058821664,662746.2080010071,0.00809461098136688,0.009370386000227882,3.8343999676726526e-05
346,662746.2058791288,662746.2078403796,0.008592290911663194,0.009284950999699504,3.4019999930023914e-05
347,662746.2058641056,662746.2077890679,0.009672792889419728,0.009526766999897518,4.589199988913606e-05
348,662746.2058641056,662746.206988782,0.004418151049269202,0.00927399800002604,3.137400017294567e-05
349,662746.2058591777,662746.2070773535,0.004478039517522099,0.009663755000019592,3.047499967578915e-05
350,662746.2058591777,662746.2069780786,0.004009785325901363,0.009929440000178147,3.129399965473567e-05
351,662746.2058585449,662746.2072313435,0.004983339422339423,0.009327444000064133,6.403599991244846e-05
352,662746.2058503731,662746.2065910543,0.002877403958050093,0.009210629999870434,3.26419999510108e-05
353,662746.2058503731,662746.2069532953,0.003461156356314089,0.00914684400004262,3.236199972889153e-05
354,662746.2058503731,662746.2068126844,0.0030805390996657715,0.00920704600002864,3.075499989790842e-05
355,662746.2058434215,662746.2064602214,0.0019252830308419235,0.009208352999849012,3.336100007800269e-05
356,662746.2058434215,662746.2066984223,0.0036111003601474,0.009176250000109576,3.145399978166097e-05
357,662746.2058434215,662746.206793508,0.0031919384578626042,0.009693611999864515,3.100399999311776e-05
358,662746.2058434215,662746.2064148283,0.0022421973980864614,0.009251689999928203,3.174299990860163e-05
359,662746.2058425586,662746.2066609972,0.0034220854205361515,0.00938096099980612,3.246300002501812e-05
360,662746.2058381393,662746.2064541918,0.0027321740260523057,0.009637943000143423,3.151400005663163e-05
361,662746.2058372579,662746.2070960912,0.007103623508381659,0.009344613999928697,4.1199999941454735e-05
362,662746.2058371699,662746.206091301,0.000979330026870913,0.009506008000244037,3.223200019419892e-05
363,662746.205836598,662746.2065995963,0.004288168068786293,0.009199785999953747,3.21029997394362e-05
364,662746.205834148,662746.2062828856,0.002013694874923705,0.00961369900005593,3.05549997392518e-05
365,662746.205834148,662746.2062438763,0.0021757284430134645,0.0090784750000239,3.418000005694921e-05
366,662746.205834148,662746.2069628997,0.0066752818290356005,0.009157888000117964,3.925300006812904e-05
367,662746.2058330405,662746.2081372465,0.015123012385525929,0.009231869999894116,3.5169000057067024e-05
368,662746.2058320645,662746.2085206512,0.017776772271872972,0.009237900999778503,3.193299971826491e-05
369,662746.2058320645,662746.2081259845,0.015006790885568503,0.009304281999902742,3.0744999548915075e-05
370,662746.2058320645,662746.2076204983,0.011807737277202334,0.009235543999693618,3.2932000067376066e-05
371,662746.2058309363,662746.2060362629,0.0009499813201354682,0.009113343999615608,5.783500000688946e-05
372,662746.2058309363,662746.2066531462,0.004945865665568458,0.009564851000050112,3.0515000162267825e-05
373,662746.2058299809,662746.2070903059,0.007348877367035717,0.009112843999901088,3.297200009910739e-05
374,662746.2058299809,662746.2059618263,0.0004653218564074041,0.009588017000169202,3.5727000067709014e-05
375,662746.2058293605,662746.2066185167,0.004673460061743699,0.009187654000015755,3.177300004608696e-05
376,662746.2058280515,662746.2063398112,0.0030629017087433355,0.009140463000221644,3.131399989797501e-05
377,662746.2058280515,662746.2068392095,0.006237209519346483,0.009228504000020621,3.0404999961319845e-05
378,662746.2058280515,662746.2061622655,0.0015106993824791463,0.009168801999749121,4.8229000185529e-05
379,662746.2058279382,662746.206648806,0.005465247530621307,0.009369068000069092,3.005600001415587e-05
380,662746.2058275341,662746.2059158806,0.0003220380898697354,0.009180685000046651,3.0175999654602492e-05
381,662746.205827335,662746.2061266027,0.001752126925656897,0.00962601099990934,3.3800999972299905e-05
382,662746.205827335,662746.2062027489,0.002223363607690513,0.009283864000281028,3.283200021542143e-05
383,662746.205827335,662746.2060596079,0.0012813496427702875,0.009230240999841044,3.143399999316898e-05
384,662746.205827335,662746.2060731964,0.0012377987565439833,0.009596155000053841,3.047599966521375e-05
385,662746.2058271897,662746.2058644894,8.347577436378357e-05,0.00939575300026263,3.114500032097567e-05
386,662746.2058271494,662746.2059800882,0.0007290592422352222,0.009318776999862166,4.855899987887824e-05
387,662746.2058271075,662746.2059166608,0.00031027790429775785,0.009581666000030964,3.492799987725448e-05
388,662746.2058271075,662746.2059425851,0.00045838138802135463,0.009126933000061399,3.9571999877807684e-05
389,662746.2058270356,662746.2058707619,0.00012954224393364375,0.009135979999882693,3.182299997206428e-05
390,662746.205826937,662746.2059001363,0.00022565939430221183,0.009101221000037185,3.1752999802847626e-05
391,662746.205826937,662746.2058734889,0.00015011518825562515,0.00918872200008991,2.9895999887230573e-05
392,662746.2058268255,662746.2058911985,0.00018848027878606982,0.009267796000131057,3.07039999825065e-05
393,662746.2058268255,662746.2058989118,0.000287390721016915,0.009175901000162412,3.1075000151759014e-05
394,662746.2058267859,662746.2058812267,0.00019213903073247234,0.009427233999758755,3.0456000331469113e-05
395,662746.2058267859,662746.2058494944,9.476346857827311e-05,0.009144237999862526,3.0606000109401066e-05
396,662746.2058267859,662746.2059065846,0.00042022116523435417,0.00962119799987704,3.010499995070859e-05
397,662746.2058267859,662746.2058485535,7.879304798769183e-05,0.009533416000067518,3.331100015202537e-05
398,662746.2058267144,662746.2058849009,0.00033130983081204656,0.00912057300001834,4.483400016397354e-05
399,662746.2058267144,662746.2058395313,4.3562940989512175e-05,0.0092043200002081,3.0495000373775838e-05
